Lower tier local authorities Code,Lower tier local authorities,Age (23 categories) Code,Age (23 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Household size (7 categories) Code,Household size (7 categories),Observation
E08000012,Liverpool,2,Aged 3 to 4 years,5,Other ethnic group,2,2 people in household,10
E08000012,Liverpool,2,Aged 3 to 4 years,5,Other ethnic group,3,3 people in household,87
E08000012,Liverpool,2,Aged 3 to 4 years,5,Other ethnic group,4,4 people in household,205
E08000012,Liverpool,2,Aged 3 to 4 years,5,Other ethnic group,5,5 people in household,145
E08000012,Liverpool,2,Aged 3 to 4 years,5,Other ethnic group,6,6 or more people in household,122
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,0,0 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,1,1 person in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,2,2 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,3,3 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,4,4 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,5,5 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,-8,Does not apply,6,6 or more people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,21
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,158
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,469
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,290
E08000012,Liverpool,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,189
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,80
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,118
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,238
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,205
E08000012,Liverpool,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,252
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,1,1 person in household,1
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,2,2 people in household,133
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,3,3 people in household,275
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,4,4 people in household,409
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,5,5 people in household,191
E08000012,Liverpool,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,117
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,0,0 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,1,1 person in household,1
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,2,2 people in household,1041
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,3,3 people in household,2996
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,4,4 people in household,4793
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,5,5 people in household,2126
E08000012,Liverpool,3,Aged 5 to 7 years,4,White,6,6 or more people in household,1045
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,0,0 people in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,1,1 person in household,0
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,2,2 people in household,13
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,3,3 people in household,90
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,4,4 people in household,266
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,5,5 people in household,242
E08000012,Liverpool,3,Aged 5 to 7 years,5,Other ethnic group,6,6 or more people in household,227
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,0,0 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,1,1 person in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,2,2 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,3,3 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,4,4 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,5,5 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,-8,Does not apply,6,6 or more people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,22
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,113
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,292
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,214
E08000012,Liverpool,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,139
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,34
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,74
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,134
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,163
E08000012,Liverpool,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,210
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,2,2 people in household,79
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,3,3 people in household,171
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,4,4 people in household,241
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,5,5 people in household,138
E08000012,Liverpool,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,68
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,0,0 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,1,1 person in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,2,2 people in household,620
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,3,3 people in household,1947
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,4,4 people in household,3140
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,5,5 people in household,1563
E08000012,Liverpool,4,Aged 8 to 9 years,4,White,6,6 or more people in household,817
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,0,0 people in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,1,1 person in household,0
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,2,2 people in household,13
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,3,3 people in household,45
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,4,4 people in household,119
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,5,5 people in household,172
E08000012,Liverpool,4,Aged 8 to 9 years,5,Other ethnic group,6,6 or more people in household,196
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,0,0 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,1,1 person in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,2,2 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,3,3 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,4,4 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,5,5 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,-8,Does not apply,6,6 or more people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,56
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,197
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,655
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,518
E08000012,Liverpool,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,376
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,85
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,195
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,336
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,345
E08000012,Liverpool,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,554
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,2,2 people in household,193
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,3,3 people in household,370
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,4,4 people in household,527
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,5,5 people in household,275
E08000012,Liverpool,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,183
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,0,0 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,1,1 person in household,2
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,2,2 people in household,1533
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,3,3 people in household,4536
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,4,4 people in household,7090
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,5,5 people in household,3780
E08000012,Liverpool,5,Aged 10 to 14 years,4,White,6,6 or more people in household,1997
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,0,0 people in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,1,1 person in household,0
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,2,2 people in household,32
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,3,3 people in household,114
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,4,4 people in household,293
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,5,5 people in household,399
E08000012,Liverpool,5,Aged 10 to 14 years,5,Other ethnic group,6,6 or more people in household,581
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,0,0 people in household,0
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,1,1 person in household,0
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,2,2 people in household,0
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,3,3 people in household,0
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,4,4 people in household,0
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,5,5 people in household,0
E08000012,Liverpool,6,Aged 15 years,-8,Does not apply,6,6 or more people in household,0
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,13
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,40
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,121
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,88
E08000012,Liverpool,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,79
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,21
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,58
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,63
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,50
E08000012,Liverpool,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,109
E08000012,Liverpool,6,Aged 15 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E08000012,Liverpool,6,Aged 15 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E08000012,Liverpool,6,Aged 15 years,3,Mixed or Multiple ethnic groups,2,2 people in household,46
E08000012,Liverpool,6,Aged 15 years,3,Mixed or Multiple ethnic groups,3,3 people in household,74
E08000012,Liverpool,6,Aged 15 years,3,Mixed or Multiple ethnic groups,4,4 people in household,114
E08000012,Liverpool,6,Aged 15 years,3,Mixed or Multiple ethnic groups,5,5 people in household,36
