Regions Code,Regions,Age (86 categories) Code,Age (86 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Household size (7 categories) Code,Household size (7 categories),Observation
E12000007,London,50,Aged 50 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,2169
E12000007,London,50,Aged 50 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,2178
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,1,1 person in household,795
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,2,2 people in household,929
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,3,3 people in household,765
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,4,4 people in household,732
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,5,5 people in household,283
E12000007,London,50,Aged 50 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,225
E12000007,London,50,Aged 50 years,4,White,0,0 people in household,0
E12000007,London,50,Aged 50 years,4,White,1,1 person in household,10167
E12000007,London,50,Aged 50 years,4,White,2,2 people in household,15631
E12000007,London,50,Aged 50 years,4,White,3,3 people in household,14444
E12000007,London,50,Aged 50 years,4,White,4,4 people in household,15560
E12000007,London,50,Aged 50 years,4,White,5,5 people in household,5317
E12000007,London,50,Aged 50 years,4,White,6,6 or more people in household,3000
E12000007,London,50,Aged 50 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,50,Aged 50 years,5,Other ethnic group,1,1 person in household,872
E12000007,London,50,Aged 50 years,5,Other ethnic group,2,2 people in household,1271
E12000007,London,50,Aged 50 years,5,Other ethnic group,3,3 people in household,1671
E12000007,London,50,Aged 50 years,5,Other ethnic group,4,4 people in household,2090
E12000007,London,50,Aged 50 years,5,Other ethnic group,5,5 people in household,1299
E12000007,London,50,Aged 50 years,5,Other ethnic group,6,6 or more people in household,1194
E12000007,London,51,Aged 51 years,-8,Does not apply,0,0 people in household,0
E12000007,London,51,Aged 51 years,-8,Does not apply,1,1 person in household,0
E12000007,London,51,Aged 51 years,-8,Does not apply,2,2 people in household,0
E12000007,London,51,Aged 51 years,-8,Does not apply,3,3 people in household,0
E12000007,London,51,Aged 51 years,-8,Does not apply,4,4 people in household,0
E12000007,London,51,Aged 51 years,-8,Does not apply,5,5 people in household,0
E12000007,London,51,Aged 51 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,1658
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,2827
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,4336
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,6045
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3834
E12000007,London,51,Aged 51 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,3937
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,3326
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,3884
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,3751
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,3345
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,2153
E12000007,London,51,Aged 51 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,2299
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,1,1 person in household,803
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,2,2 people in household,934
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,3,3 people in household,787
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,4,4 people in household,703
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,5,5 people in household,261
E12000007,London,51,Aged 51 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,193
E12000007,London,51,Aged 51 years,4,White,0,0 people in household,0
E12000007,London,51,Aged 51 years,4,White,1,1 person in household,9953
E12000007,London,51,Aged 51 years,4,White,2,2 people in household,15910
E12000007,London,51,Aged 51 years,4,White,3,3 people in household,14104
E12000007,London,51,Aged 51 years,4,White,4,4 people in household,14233
E12000007,London,51,Aged 51 years,4,White,5,5 people in household,4932
E12000007,London,51,Aged 51 years,4,White,6,6 or more people in household,2755
E12000007,London,51,Aged 51 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,51,Aged 51 years,5,Other ethnic group,1,1 person in household,959
E12000007,London,51,Aged 51 years,5,Other ethnic group,2,2 people in household,1358
E12000007,London,51,Aged 51 years,5,Other ethnic group,3,3 people in household,1540
E12000007,London,51,Aged 51 years,5,Other ethnic group,4,4 people in household,2065
E12000007,London,51,Aged 51 years,5,Other ethnic group,5,5 people in household,1231
E12000007,London,51,Aged 51 years,5,Other ethnic group,6,6 or more people in household,964
E12000007,London,52,Aged 52 years,-8,Does not apply,0,0 people in household,0
E12000007,London,52,Aged 52 years,-8,Does not apply,1,1 person in household,0
E12000007,London,52,Aged 52 years,-8,Does not apply,2,2 people in household,0
E12000007,London,52,Aged 52 years,-8,Does not apply,3,3 people in household,0
E12000007,London,52,Aged 52 years,-8,Does not apply,4,4 people in household,0
E12000007,London,52,Aged 52 years,-8,Does not apply,5,5 people in household,0
E12000007,London,52,Aged 52 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,1618
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,3003
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,4399
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,5452
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3354
E12000007,London,52,Aged 52 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,3513
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,3753
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,4025
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,3979
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,3521
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,2088
E12000007,London,52,Aged 52 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1967
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,1,1 person in household,997
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,2,2 people in household,1093
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,3,3 people in household,724
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,4,4 people in household,624
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,5,5 people in household,266
E12000007,London,52,Aged 52 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,194
E12000007,London,52,Aged 52 years,4,White,0,0 people in household,0
E12000007,London,52,Aged 52 years,4,White,1,1 person in household,10920
E12000007,London,52,Aged 52 years,4,White,2,2 people in household,16574
E12000007,London,52,Aged 52 years,4,White,3,3 people in household,14413
E12000007,London,52,Aged 52 years,4,White,4,4 people in household,13260
E12000007,London,52,Aged 52 years,4,White,5,5 people in household,4622
E12000007,London,52,Aged 52 years,4,White,6,6 or more people in household,2798
E12000007,London,52,Aged 52 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,52,Aged 52 years,5,Other ethnic group,1,1 person in household,930
E12000007,London,52,Aged 52 years,5,Other ethnic group,2,2 people in household,1435
E12000007,London,52,Aged 52 years,5,Other ethnic group,3,3 people in household,1552
E12000007,London,52,Aged 52 years,5,Other ethnic group,4,4 people in household,1909
E12000007,London,52,Aged 52 years,5,Other ethnic group,5,5 people in household,1126
E12000007,London,52,Aged 52 years,5,Other ethnic group,6,6 or more people in household,1052
E12000007,London,53,Aged 53 years,-8,Does not apply,0,0 people in household,0
E12000007,London,53,Aged 53 years,-8,Does not apply,1,1 person in household,0
E12000007,London,53,Aged 53 years,-8,Does not apply,2,2 people in household,0
E12000007,London,53,Aged 53 years,-8,Does not apply,3,3 people in household,0
E12000007,London,53,Aged 53 years,-8,Does not apply,4,4 people in household,0
E12000007,London,53,Aged 53 years,-8,Does not apply,5,5 people in household,0
E12000007,London,53,Aged 53 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,1679
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,2946
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,4002
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,5058
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3179
E12000007,London,53,Aged 53 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,3335
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,3798
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,3998
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,3937
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,3422
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,2055
E12000007,London,53,Aged 53 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1974
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,1,1 person in household,949
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,2,2 people in household,945
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,3,3 people in household,731
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,4,4 people in household,617
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,5,5 people in household,232
E12000007,London,53,Aged 53 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,171
E12000007,London,53,Aged 53 years,4,White,0,0 people in household,0
E12000007,London,53,Aged 53 years,4,White,1,1 person in household,11055
E12000007,London,53,Aged 53 years,4,White,2,2 people in household,16937
E12000007,London,53,Aged 53 years,4,White,3,3 people in household,14839
E12000007,London,53,Aged 53 years,4,White,4,4 people in household,12671
E12000007,London,53,Aged 53 years,4,White,5,5 people in household,4224
E12000007,London,53,Aged 53 years,4,White,6,6 or more people in household,2692
E12000007,London,53,Aged 53 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,53,Aged 53 years,5,Other ethnic group,1,1 person in household,918
E12000007,London,53,Aged 53 years,5,Other ethnic group,2,2 people in household,1302
E12000007,London,53,Aged 53 years,5,Other ethnic group,3,3 people in household,1423
E12000007,London,53,Aged 53 years,5,Other ethnic group,4,4 people in household,1721
E12000007,London,53,Aged 53 years,5,Other ethnic group,5,5 people in household,1068
E12000007,London,53,Aged 53 years,5,Other ethnic group,6,6 or more people in household,912
E12000007,London,54,Aged 54 years,-8,Does not apply,0,0 people in household,0
E12000007,London,54,Aged 54 years,-8,Does not apply,1,1 person in household,0
E12000007,London,54,Aged 54 years,-8,Does not apply,2,2 people in household,0
E12000007,London,54,Aged 54 years,-8,Does not apply,3,3 people in household,0
E12000007,London,54,Aged 54 years,-8,Does not apply,4,4 people in household,0
E12000007,London,54,Aged 54 years,-8,Does not apply,5,5 people in household,0
