Lower tier local authorities Code,Lower tier local authorities,Age (17 categories) Code,Age (17 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E08000003,Manchester,16,Aged 80 to 84 years,4,White,5,Economically inactive: Retired,4710
E08000003,Manchester,16,Aged 80 to 84 years,4,White,6,Economically inactive: Student,5
E08000003,Manchester,16,Aged 80 to 84 years,4,White,7,Economically inactive: Looking after home or family,44
E08000003,Manchester,16,Aged 80 to 84 years,4,White,8,Economically inactive: Long-term sick or disabled,142
E08000003,Manchester,16,Aged 80 to 84 years,4,White,9,Economically inactive: Other,43
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,-8,Does not apply,0
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,2
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,0
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,5,Economically inactive: Retired,69
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,6,Economically inactive: Student,0
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,1
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,2
E08000003,Manchester,16,Aged 80 to 84 years,5,Other ethnic group,9,Economically inactive: Other,4
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,-8,Does not apply,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,5,Economically inactive: Retired,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,6,Economically inactive: Student,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E08000003,Manchester,17,Aged 85 years and over,-8,Does not apply,9,Economically inactive: Other,0
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,10
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,1
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,359
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,1
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,11
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,38
E08000003,Manchester,17,Aged 85 years and over,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,25
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,11
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,0
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,321
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,0
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,0
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,49
E08000003,Manchester,17,Aged 85 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,8
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,2
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,0
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,26
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,0
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,1
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,0
E08000003,Manchester,17,Aged 85 years and over,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,0
E08000003,Manchester,17,Aged 85 years and over,4,White,-8,Does not apply,0
E08000003,Manchester,17,Aged 85 years and over,4,White,1,Economically active (excluding full-time students): In employment,55
E08000003,Manchester,17,Aged 85 years and over,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1
E08000003,Manchester,17,Aged 85 years and over,4,White,3,Economically active and a full-time student: In employment,2
E08000003,Manchester,17,Aged 85 years and over,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,4,White,5,Economically inactive: Retired,4022
E08000003,Manchester,17,Aged 85 years and over,4,White,6,Economically inactive: Student,4
E08000003,Manchester,17,Aged 85 years and over,4,White,7,Economically inactive: Looking after home or family,16
E08000003,Manchester,17,Aged 85 years and over,4,White,8,Economically inactive: Long-term sick or disabled,173
E08000003,Manchester,17,Aged 85 years and over,4,White,9,Economically inactive: Other,44
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,-8,Does not apply,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,3,Economically active and a full-time student: In employment,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,5,Economically inactive: Retired,65
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,6,Economically inactive: Student,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,7,Economically inactive: Looking after home or family,0
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,3
E08000003,Manchester,17,Aged 85 years and over,5,Other ethnic group,9,Economically inactive: Other,1
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,-8,Does not apply,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,5,Economically inactive: Retired,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,6,Economically inactive: Student,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E08000012,Liverpool,1,Aged 15 years and under,-8,Does not apply,9,Economically inactive: Other,0
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,5792
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,0
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,0
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,0
E08000012,Liverpool,1,Aged 15 years and under,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,0
